reviewerID,asin,predictRating,T_v,overall,overall_new,reviewText,filteredReviewText
A2SH7OWE8QJYNC,B000FOI48G,-1,1,5,1,"After moving across the country we ended up with a dentist who has no sense of humor.  Our family doesn't floss much.  The dentist castigated me for this and I said, ""But I do floss!  Twice a year!"" (meaning that during both of my dental visits the hygientist flosses my teeth).  The dentist and his hygienist were not amused.

So, we got a Water Pik so that next time we go (if we haven't changed dentists by then!) we will be able to tell them we do use it.  It works fine, no problems yet, but I do strongly recommend you put WARM water in it before use.  I tried to cut corners once and use the cold water that was still in it from the morning, and it was like cold needles shooting into my gums!","After moving across the country we ended up with a dentist who has no sense of humor . and his hygienist were not amused . It works fine , no problems but I do strongly recommend you put WARM water in it before use . I tried to cut corners once and use the cold water that was still in it from the morning , and it was like cold needles shooting into my gums !"
A2JCJJNY43QQIV,B000FOI48G,-1,1,5,1,"I've always prided myself on my good teeth. I thought that flossing and brushing was enough...that was until I went to the dentist, and he said I had the beginnings of periodontal disease. That scared the hell out of me.

I went home and started using the Sonicare I had bought but never plugged in. That was good, but not enough - I bought a Waterpik because obviously flossing wasn't cutting it.

I had never used a Waterpik before, and it was some revelation! I'm still amazed that there are some Waterpik oldtimers who say this machine isn't strong enough...uh, for what? Peeling paint off a brick wall? This thing absolutely knocked my socks off when it came to the PRESSURE.

I started out at 2 and worked my way up to 7 - it still stings like mad, but I'm getting used to it by now. I put Listerine in the tank to increase the anti-bacteria result.

My dentist went on vacation, and I had to cancel another appointment, so it happened that almost two months had elapsed since the last time I had seen him. In that time, I faithfully brushed with the Sonicare four times a day and used the Waterpik at least once (several tankfuls of water and Listerine worth.)

Regarding the leaking people talk about - the only time the tank leaks, I notice, is if I put my fingers on the seal when I'm refilling it. If I'm careful to keep my fingers away from that seal, the tank is water tight.

So when I returned for my check-up, the dentist was AMAZED. He wasn't sure what I had done, but he said my gums looked pink and healthy! He had said initially I'd have to get my teeth cleaned every three months because I must be one of those people who gets a tartar build up quicker than other people...well, I had worked religiously on scaling back the plaque. (I had also bought a dental mirror so I could check the back of my front teeth for telltale plaque residue.)

Hmmm, no comment about that plaque...was it because there WASN'T any? My dentist asked me if I had been eating because there was so little build up (I had to tear that out of him because I KNEW he didn't want to give me credit for working that hard on my dental hygiene!)

The dentist HADN'T recommended a Waterpik, but I knew I had to go to the extreme to beat back the periodontal enemy. My teeth are so clean, they squeak!","I 've always prided myself on my good teeth . and brushing was enough ... that was until I went to the dentist , That scared the hell out of me . That was good , but not enough - I bought a Waterpik because obviously flossing was n't cutting it . and it was some revelation ! I 'm still amazed that there are some Waterpik oldtimers who say this machine is n't strong enough ... uh , for what ? This thing absolutely knocked my socks off when it came to the PRESSURE . and worked my way up to 7 - it still stings like mad , I put Listerine in the tank to increase the anti - bacteria result . and I had to cancel another appointment , In that time , I faithfully brushed with the Sonicare four times a day and Listerine worth . ) Regarding the leaking people talk about - the only time the tank leaks , I notice , is if I put my fingers on the seal when I 'm refilling it . If I 'm careful to keep my fingers away from that seal , the tank is water tight . So when I returned for my check - up , the dentist was AMAZED . He was n't sure what I had done , and healthy ! because I must be one of those people who gets a tartar build up quicker than other people ... well , I had worked religiously on scaling back the plaque . Hmmm , no comment about that plaque ... was it because I KNEW he did n't want to give me credit for working that hard on my dental hygiene ! ) The dentist HADN'T recommended a Waterpik , but I knew I had to go to the extreme to beat back the periodontal enemy . so clean , they squeak !"
A1UQBFCERIP7VJ,B00DY59MB6,1,-1,3,5,"Crest Pro-Health Smooth Mint Mouth Rinse falls into the category of refreshing, alcohol-free mouth washes.  It has a pleasant minty flavor.

The active ingredient is 0.07%  cetylpyridinium chloride, a quaternary ammonium cation antiseptic.  Research has shown that it has a small beneficial effect in treating gingivitis and preventing plaque and it is generally regarded as safe when used for short periods of time.  However, I do not think that using antibiotic agents on or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal, helpful bacteria and can cause health problems.  Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate.

I also prefer a stronger, more astringent mouthwash with fluoride.

So while I would recommend this mouthwash for people with gingivitis, I wouldn't recommend it for everyday use for people with healthy teeth and gums.","Crest Pro - Health Smooth Mint Mouth Rinse falls into the category of refreshing , alcohol - free mouth washes . It has a pleasant minty flavor . The active ingredient is 0.07 %   cetylpyridinium chloride , a quaternary ammonium cation antiseptic . Research has shown that it has a small beneficial effect in treating gingivitis and preventing plaque and it is generally regarded as safe when used for short periods of time . However , I do not think that using antibiotic agents on or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal , helpful bacteria and can cause health problems . Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate . I also prefer a stronger , more astringent mouthwash with fluoride . So while I would recommend this mouthwash for people with gingivitis , I would n't recommend it for everyday use for people with healthy teeth"
A1UQBFCERIP7VJ,B00DY59MB6,1,-1,3,5,"Crest Pro-Health Smooth Mint Mouth Rinse falls into the category of refreshing, alcohol-free mouth washes.  It has a pleasant minty flavor.

The active ingredient is 0.07%  cetylpyridinium chloride, a quaternary ammonium cation antiseptic.  Research has shown that it has a small beneficial effect in treat gingivitis and preventing plaque and it is generally regarded as safe when used for short periods of time.  However, I do not think that using antibiotic agents on or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal, helpful bacteria and can cause health problems.  Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate.

I also prefer a stronger, more astringent mouthwash with fluoride.

So while I would recommend this mouthwash for people with gingivitis, I wouldn't recommend it for everyday use for people with healthy teeth and gums.","Crest Pro - Health Smooth Mint Mouth Rinse falls into the category of refreshing , alcohol - free mouth washes . It has a pleasant minty flavor . The active ingredient is 0.07 %   cetylpyridinium chloride , a quaternary ammonium cation antiseptic . Research has shown that it has a small beneficial effect in treat gingivitis and preventing plaque and it is generally regarded as safe when used for short periods of time . However , I do not think that using antibiotic agents on or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal , helpful bacteria and can cause health problems . Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate . I also prefer a stronger , more astringent mouthwash with fluoride . So while I would recommend this mouthwash for people with gingivitis , I would n't recommend it for everyday use for people with healthy teeth"
A3AZI828WJN1CD,B00EF1QRMU,-1,1,5,1,"Over the last 52 years I have made demands on my body and backed it up with miracle products. I want my tummy flat and my hair poofy, somehow my body got confused - with opposite results, so I have flat, yet still frizzy, hair. In the meantime I'm at that ""I need a haircut"" stage where I'm not sure what I want to do with it, so it's sort of half grown out, not long enough for headbands or to hold back, not short enough to really be a style, just unmanageable.

I decided what the heck and tried some Toni&guy plumping whip to see if I could whip it back into shape. The whip is a semi solid, sort of like coconut oil texture when it gets cool. The scent is very light and doesn't really smell of anything, no floral or perfume smell. The directions say to use a walnut size scoop, but since my hair is short I used about half that. Towel dry, scoop, put on hair, run through, dry. Easy enough, the whip didn't feel heavy on my fingers or hair, it rubbed through easily and I got out my blow dryer and went to work.

The crown and top of my hair plumped right up, and styled easily. I blew it flat by the ears so it wouldn't stick out and that worked too, so if you're doing a convoluted have lift half flat style this will work just fine. There is no residue feeling when I run my hand through my hair, and the volume probably increased by a good half.

I'm very pleased with the Tono&Guy (Liked the shampoo too, but that's another review) and my plump hair, now if my tummy would just get the memo I'd be set.","and backed it up with miracle products . I want my tummy flat and my hair poofy , somehow my body got confused - with opposite results , In the meantime I 'm at that "" I need a haircut "" stage where I 'm not sure what I want to do with it , so it 's sort of half grown out , not long enough for headbands or to hold back , not short enough to really be a style , just unmanageable . I decided what the heck The whip is a semi solid , sort of like coconut oil texture when it gets cool . and does n't really smell of anything , no floral or perfume smell . The directions say to use a walnut size scoop , Towel dry , scoop , put on hair , run through , dry . Easy enough , the whip did n't feel heavy on my fingers or hair , it rubbed through easily and I got out my blow dryer and went to work . and top of my hair plumped right up , and styled easily . and that worked too , so if you 're doing a convoluted have lift half flat style this will work just fine . There is no residue feeling when I run my hand through my hair , and the volume probably increased by a good half . I 'm very pleased with the Tono&Guy ( Liked the shampoo too ,"
A33PVCHCQ2BTN0,B00EF1QRMU,-1,1,4,1,"I had to practice with this product a little before I felt good about the results. It can be sticky and make my hair feel greasy if I use too much, so I have to be careful. If I don't use enough, then it doesnt' really do anything. After I used it a few times, I felt like I had learned the best way to use it for my thin hair and make it look fuller and thicker. Unfortunately, there isn't a lot of whip in the small jar, so I wasted quite a bit practicing with it. I'll definitely buy another jar, though, because I like the results. It's not something I plan to use every day, but it will help me feel good about my hairstyle when I want it to look nice and full.","I had to practice with this product a little before I felt good about the results . It can be sticky and make my hair feel greasy if I use too much , so I have to be careful . If I do n't use enough , then it does nt ' really do anything . After I used it a few times , I felt like I had learned the best way to use it for my thin hair and thicker . Unfortunately , there is n't a lot of whip in the small jar , so I wasted quite a bit practicing with it . I 'll definitely buy another jar , though , because I like the results . but it will help me feel good about my hairstyle when I want it to look nice"
A2LW5AL0KQ9P1M,B00EF1QRMU,1,-1,2,5,"Both times that I experimented with the product, I found the results unsatisfactory. It made my hair a bit smoother, but I couldn't achieve any real volume with it. The best I can say, is that it has a pleasant scent. (But those with fragrance sensitivities/allergies may find themselves bothered by it).

And, I must agree with several reviewers who sagely noted that the components of the product are less-than-healthy. The first two times I tried the whip, I quickly washed my hands afterward. Of course, logically, it was still in my hair ... and near/on my scalp. Ultimately, this made me way too nervous to continue to use it, so I tossed it.

There are number of better, more effective, less expensive products on the market. Although a little pricey,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Alterna-Bamboo-Volume-48-Hour-Sustainable-Volume-Spray-4-2-oz/dp/B00CCYOHPQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Alterna Bamboo Volume 48 Hour Sustainable Volume Spray-4.2 oz.</a>&nbsp;is amazing!!! And completely natural! Give that one a try.","Both times that I experimented with the product , I found the results unsatisfactory . It made my hair a bit smoother , The best I can say , is that it has a pleasant scent . But those with fragrance sensitivities / allergies may find themselves bothered by it ) . And , I must agree with several reviewers who sagely noted that the components of the product are less - than - healthy . Ultimately , this made me way too nervous to continue to use it , There are number of better , more effective , less expensive products on the market . Although a little pricey,&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/Alterna - Bamboo - Volume-48 - Hour - Sustainable - Volume - Spray-4 - 2 - oz / dp / B00CCYOHPQ / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">Alterna Bamboo Volume 48 Hour Sustainable Volume Spray-4.2 oz.</a>&nbsp;is amazing ! ! ! And completely natural !"
A2LW5AL0KQ9P1M,B00EYZY6LQ,-1,1,4,1,"I'll come clean here ... I totally thought this was a leave-in. I had never heard of a ""mousse-style"" rinse-out conditioner. Luckily, I read the back before even hopping into the shower.  Now, I think the scent may be polarizing. For me, it translated as ""pleasant"" and ""clean"" (I thought it smelled like a blend of citrus and mint, which I found to be a very refreshing fragrance). I think because I gravitate towards the uncommon, this registered as very likeable. Now, I definitely used WAY too much the first time. (I think I just enjoyed the texture and the experience. LOL!) So, just be careful of that. Finally, it is easy to distribute and rinsed super clean. My only concern is any potential rust from the canister. I usually leave my shampoo and conditioner in the shower area ... but I was worried that this container could stain my tub/shower (I had done this accidentally with a shave cream many years ago). So, I find myself taking this into the shower and carrying it out of the shower ... and occasionally forgetting it, wrapping a towel around me and going to grab it. I guess, I'm flummoxed by metal containers in the shower.

Understand, the conditioning aspect is very light (so as to allow for volume and movement), so if you have damaged hair, this may not be the best choice. However, it certainly does leave plenty of bounce. By all means, it does what it claims!","I 'll come clean here ... I totally thought this was a leave - in . Luckily , I read the back before even hopping into the shower . For me , it translated as "" pleasant "" and "" clean "" ( I thought it smelled like a blend of citrus and mint , which I found to be a very refreshing fragrance ) . because I gravitate towards the uncommon , this registered as very likeable . Now , I definitely used WAY too much the first time . ( I think I just enjoyed the texture LOL ! ) So , just be careful of that . Finally , it is easy to distribute and rinsed super clean . My only concern is any potential rust from the canister . I usually leave my shampoo but I was worried that this container could stain my tub / shower ( I had done this accidentally with a shave cream many years ago ) . so as to allow for volume so if you have damaged hair , this may not be the best choice . However , it certainly does leave plenty of bounce ."
AOEUN9718KVRD,B00EYZY6LQ,1,-1,3,5,"The foam conditioner is easy to use and doesn't leave greasy residue on hair. There was no problem in rinsing it off.
I just don't like the smell, it bothers me. It's very chemical.","The foam conditioner is easy to use and does n't leave greasy residue on hair . There was no problem in rinsing it off . I just do n't like the smell , it bothers me ."
A39WWMBA0299ZF,B00EYZY6LQ,-1,1,5,1,"I am in love with this conditioner. The foaming aerosol device is fun and easy to use. I have to use conditioner daily since I have very silky, straight hair that tangles really bad. My biggest issues with conditioner is that I use WAY too much. I don't really mean to, it just comes flying out of the bottle into my hand. I waste a lot of it. That doesn't happen with this aerosol foam formula. I press down on the top and the perfect amount comes foaming out. Awesome. This conditioner also washes out of my hair quickly. It doesn't feel heavy and thick like some other conditioners.

The conditioner itself smells amazing. It leaves a nice citrus aroma in your hair. Unfortunately, the scent does not last all day. After about an hour or so, I can no longer smell it. It does leave my hair feeling amazing. I didn't notice a huge volume improvement, but my hair is pretty thick to begin with. It did help with my frizz and my tangles. After using this conditioner, the brush runs through my hair very easily.

Overall, this conditioner is not perfect, but I love it. I would definitely buy more of this conditioner.","I am in love with this conditioner . The foaming aerosol device is fun and easy to use . I have to use conditioner daily since I have very silky , straight hair that tangles really bad . My biggest issues with conditioner is that I use WAY too much . I do n't really mean to , it just comes flying out of the bottle into my hand . I waste a lot of it . I press down on the top and the perfect amount comes foaming out . Awesome . and thick like some other conditioners . The conditioner itself smells amazing . It leaves a nice citrus aroma in your hair . Unfortunately , the scent does not last all day . so , I can no longer smell it . It does leave my hair feeling amazing . I did n't notice a huge volume improvement , but my hair is pretty thick to begin with . It did help with my frizz and my tangles . After using this conditioner , the brush runs through my hair very easily . Overall , this conditioner is not perfect , but I love it . I would definitely buy more of this conditioner ."
A3M6TSEV71537G,B00L1I1VMG,-1,1,4,1,"Easy to apply with minimal prep involved (you basically affix a strip to the tooth in need of soothing and let it sit for 10 minutes) these strips are good for medium grade and below tooth sensitivity issues. As far as results go your mileage will vary but I do have one tooth in particular with mild, persistent issues whenever it comes into contact with ice. The strip does tone done the sensation by approximately 50% in my estimation so not necessarily an insta-cure but good enough to be noticeable.

Couple of things to keep in mind - each strip is very small and will cover 1 or 2 teeth each. The strips also do not 'stick' very well to the tooth so you'll need to be patient during the 10 minutes of application and try not to talk or move your mouth around. Also, I really like the convenience of having each strip individually packed making it easy to keep one in your bag/wallet while you're out and about should you ever need one.","Easy to apply with minimal prep involved ( you basically affix a strip to the tooth in need of soothing and let it sit for 10 minutes ) these strips are good for medium grade and below tooth sensitivity issues . but I do have one tooth in particular with mild , persistent issues whenever it comes into contact with ice . The strip does tone done the sensation by approximately 50 % in my estimation so not necessarily an insta - cure but good enough to be noticeable . The strips also do not ' stick ' very well to the tooth so you 'll need to be patient during the 10 minutes of application Also , I really like the convenience of having each strip individually packed making it easy to keep one in your bag / wallet while you 're out"
A3S3R88HA0HZG3,B00L1I1VMG,-1,1,4,1,These strips work to numb pain or cold sensitivity on teeth where the gum exposes a tiny bit of the dentin at the base of the tooth. Sometimes acidic foods can irritate this area and cause sensitivity. These strips are very easy to use. You just press one of the straps against the tooth and gum that is hurting and leave it in place for 10 minutes. I was really surprised that this actually worked and continued to work for several days. I am on the seventh day now and my tooth feels just slightly sensitive again. I do eat a lot of acidic foods and drink kombucha which is kind of sour so that may contribute to the strips not lasting as long. But I still think they offer a definite benefit and start to work quickly. It Is a product that I will keep on hand from now on.,These strips work to numb pain or cold sensitivity on teeth where the gum exposes a tiny bit of the dentin at the base of the tooth . Sometimes acidic foods can irritate this area These strips are very easy to use . and gum that is hurting and leave it in place for 10 minutes . I was really surprised that this actually worked and continued to work for several days . and my tooth feels just slightly sensitive again . and drink kombucha which is kind of sour But I still think they offer a definite benefit and start to work quickly . It Is a product that I will keep on hand from now on .
A3OC93X866Z8TB,B00L1I1VMG,-1,1,4,1,"I noticed a difference the next day, after I used these.  I used it on one side of my mouth, on my lower back teeth which is the most sensitive spot in my mouth.  The next day, I put cold water in there and swished it around.  It was still sensitive, but I didn't have the screaming sensitivity that I usually have.  I think with continued use, this can dramatically minimize the sensitivity.

The strips are kind of hard to get off the sheet.  I wasn't sure if I was doing it right, and there weren't any instructions.  You have a big sheet of plastic with a little piece of the sensitivity strip in the middle.  You have to peel that part off, but it doesn't come off easily.  It is a little tricky to do.  I didn't notice a taste.  You aren't supposed to eat or drink for 30 minutes after you use them and you only leave them on for 10 minutes.

I am going to try these a week before my next dental cleaning, in January.  If I notice a difference, I will come back and change my review to 5 stars, and you will all be hearing about it!  For now, I recommend giving these a try.","I used it on one side of my mouth , on my lower back teeth which is the most sensitive spot in my mouth . The next day , I put cold water in there It was still sensitive , but I did n't have the screaming sensitivity that I usually have . The strips are kind of hard to get off the sheet . I was n't sure if I was doing it right , but it does n't come off easily . It is a little tricky to do . and you only leave them on for 10 minutes . For now , I recommend giving these a try ."
A3NM1MT3Q2FHXV,B00N2WQ2IW,-1,1,4,1,"Since a conditioner affects your hair differently based on its unique qualities, I will first state that my hair is very long, thick, wavy, soft, and aging (I'm 50). It is not color treated. I have some flyaway hair and split ends, but nothing too overwhelming. My main concerns are shine enhancement/retention, ease of combing out, and body retention. My hair can take some pretty heavy conditioning without flattening out.

This conditioner left my hair very soft and made it easy to comb through my wet hair after shampooing and conditioning. It's creamy and thick so you don't need a large amount for coverage, even with relatively voluminous hair. While this didn't do too much to enhance shine, it didn't dull what I already had. I found that it smoothed hair a little less (some ""frizzy"" parts) than some conditioners in the lower portions (despite my attention to even distribution) and did a better job smoothing the top. It did not suppress the natural waves my hair has or weigh it down.

All in all, I think this is a pretty good conditioner, but it may work better for someone with younger hair who doesn't need so much in the way of shine enhancement.","Since a conditioner affects your hair differently based on its unique qualities , I will first state that my hair is very long , thick , wavy , soft , and split ends , but nothing too overwhelming . My main concerns are shine enhancement / retention , ease of combing out , My hair can take some pretty heavy conditioning without flattening out . This conditioner left my hair very soft and made it easy to comb through my wet hair after shampooing While this did n't do too much to enhance shine , it did n't dull what I already had . I found that it smoothed hair a little less ( some "" frizzy "" parts ) than some conditioners in the lower portions ( despite my attention to even distribution ) and did a better job smoothing the top . It did not suppress the natural waves my hair has or weigh it down . All in all , I think this is a pretty good conditioner , but it may work better for someone with younger hair who does n't need so much in the way of shine enhancement ."
AQG3FO72CYLU3,B00RZYW4RG,-1,1,5,1,can't beat it... 3 for the price of 1 at a local store,
AVC2FIYKB6VHF,B00RZYW4RG,-1,1,5,1,:),
ABQWMANK4AR63,B00W259T7G,1,-1,3,5,"Ours arrived oddly shaped with a long line dividing the top surface, like a crater.  It must have been stored somewhere with enough heat to let it be disfigured like that without breaking, cracking, or flaking bits off.

Scent is just OK, and while we don't like ""loud"" fragrances, and appreciate subtle scents for things like soaps and body washes, this was just TOO subtle.  But then again, that could've been a side effect from however it was stored for a while that left it disfigured...

So for us, there was nothing special here.  It soaped fine, lathered fine, didn't dry out skin, but so to many, many other products out there that cost considerably less than this per bar.","Ours arrived oddly shaped with a long line dividing the top surface , like a crater . It must have been stored somewhere with enough heat to let it be disfigured like that without breaking , cracking , or flaking bits off . Scent is just OK , and while we do n't like "" loud "" fragrances , and appreciate subtle scents for things like soaps So for us , there was nothing special here . It soaped fine , lathered fine , did n't dry out skin ,"
A173YMJ9XFVRSY,B00W259T7G,-1,1,5,1,"This soap is great for those who are sensitive to fragrance.
I'm not sure it is UN scented, but it is certainly LIGHTLY scented.
Five stars.","This soap is great for those who are sensitive to fragrance . I 'm not sure it is UN scented , but it is certainly LIGHTLY scented ."
A15T9G38F589KM,B00W259T7G,-1,1,4,1,"Love the scent of this very large bar.  It lathers well too but the dried botanicals can be too rough for sensitive skin.  When I lathered up with just bar in hand, I found it uncomfortably scratchy on my lower legs near my shins where there's not much fat or muscle.  When I used a wash cloth, nylon shower puff or a nylon soap bag I didn't notice any irritation.  So, for my sensitive skin, I would probably skip this bar.","Love the scent of this very large bar . It lathers well too but the dried botanicals can be too rough for sensitive skin . When I lathered up with just bar in hand , I found it uncomfortably scratchy on my lower legs near my shins where there 's not much fat or muscle . When I used a wash cloth , nylon shower puff or a nylon soap bag I did n't notice any irritation . So , for my sensitive skin , I would probably skip this bar ."
A2YKWYC3WQJX5J,B00W259T7G,-1,1,4,1,"I was a little disappointed in this soap because it just didn't have a strong enough Patchouli scent.
If you like to keep scented soaps in your lingerie drawer for a short time before using them to wash with, take this soap and go straight to the shower or bath.
That old fashioned way of scenting your clothes won't work with this one.
You will, however, really appreciate it in terms of cleaning your skin without stripping down all of the natural oils that keep us nice and soft. Patchouli is also a terrific scent for any gender. Even though the fragrance is not strong, a light Patchouli does come across while you're bathing.
The generously-sized bar lasts a nice long time.","I was a little disappointed in this soap because it just did n't have a strong enough Patchouli scent . If you like to keep scented soaps in your lingerie drawer for a short time before using them to wash with , take this soap and go straight to the shower or bath . That old fashioned way of scenting your clothes wo n't work with this one . however , really appreciate it in terms of cleaning your skin without stripping down all of the natural oils that keep us nice and soft . Patchouli is also a terrific scent for any gender . Even though the fragrance is not strong , a light Patchouli does come across while you 're bathing . The generously - sized bar lasts a nice long time ."
A1LHAXBM5GBJS2,B00W259T7G,-1,1,4,1,"Oh my, this is one of the soaps I new arrived the moment I opened my mailbox because I could smell it already.  Then I took it out of the package, put it in my soap holder in my bathroom and when I went to bed at night, I could smell it just walking up my stairs.  The strength of the smell did die down after a couple days.  And about putting it in my soap holder, this bar is so big it barely even fit, much bigger than your standard bar for better or worse.  Better in that it will likely last almost twice as long.  Worse in that it is almost too big to hold (and probably is for people with small hands; I will not name names).  I guess I never put much thought into what Pomegranate smelled like, and now that I have taken a long strong whiff of it, I cannot say it is my favorite smell.  But more importantly it does leave me feeling clean without drying my skin and that is really all you can ask of your soap.","because I could smell it already . and when I went to bed at night , I could smell it just walking up my stairs . The strength of the smell did die down after a couple days . so big it barely even fit , much bigger than your standard bar for better or worse . Better in that it will likely last almost twice as long . Worse in that it is almost too big to hold ( I guess I never put much thought into what Pomegranate smelled like , and now that I have taken a long strong whiff of it , I can not say it is my favorite smell . But more importantly it does leave me feeling clean without drying my skin"
A1MZL91Z44RN06,B00W259T7G,-1,1,4,1,"This seems to be a pretty high quality soap as far as feel goes, and how slowly it disintegrates.  However, I do not love it because I do not like the smell that it has.  It seems way too close to that typical ""man's smell"" that disgraces so many products and dudes all over the world.  I mean, it's definitely a higher end version of this smell than, say, Axe body spray or something terrible like that, but it's in that general realm.  It is possible that this smell comes from a real style soap like this and is later stolen by all the cheap brands, but for better or worse, I still don't like it due to all the cheap brands out there using it.","This seems to be a pretty high quality soap as far as feel goes , and how slowly it disintegrates . However , I do not love it because I do not like the smell that it has . It seems way too close to that typical "" man 's smell "" that disgraces I mean , it 's definitely a higher end version of this smell than , say , Axe body spray or something terrible like that , It is possible that this smell comes from a real style soap like this and is later stolen by all the cheap brands , but for better or worse , I still do n't like it due to all the cheap brands out there using it ."
A1MZL91Z44RN06,B00W259T7G,-1,1,4,1,"This seems to be a pretty high quality soap as far as feel goes, and how slowly it disintegrates.  However, I do not love it because I do not like the smell that it has.  It seems way too close to that typical ""man's smell"" that disgraces so many products and dudes all over the world.  I mean, it's definitely a higher end version of this smell than, say, Axe body spray or something terrible like that, but it's in that general realm.  It is possible that this smell comes from a real style soap like this and is later stolen by all the cheap brands, but for better or worse, I still don't like it due to all the cheap brands out there using it.","This seems to be a pretty high quality soap as far as feel goes , and how slowly it disintegrates . However , I do not love it because I do not like the smell that it has . It seems way too close to that typical "" man 's smell "" that disgraces I mean , it 's definitely a higher end version of this smell than , say , Axe body spray or something terrible like that , It is possible that this smell comes from a real style soap like this and is later stolen by all the cheap brands , but for better or worse , I still do n't like it due to all the cheap brands out there using it ."
A1R1BFJCMWX0Y3,B00W259T7G,1,-1,3,5,"The soap itself is fine, the scent itself reminds me of old ladies. No offense but I just don't like it at all. This is definitely larger than most finer soaps and the scent doesn't linger too long but it doesn't go away that quickly either. I would give this soap 4 stars if it weren't for the horrible scent.","The soap itself is fine , the scent itself reminds me of old ladies . No offense but I just do n't like it at all . This is definitely larger than most finer soaps I would give this soap 4 stars if it were n't for the horrible scent ."
A1EGCED01USBA9,B00W259T7G,-1,1,5,1,What more can I say concerning this brand. This is my 3rd purchase of this scent...,
A1EGCED01USBA9,B00W259T7G,-1,1,4,1,"Upon recieving this soap..I was confused in part to the picture on the site,was one of a dark pink solid bar. No rosy scent at all just smidgents of rose petals. Weleda has a stronger scented 3.5 bar if that's what you desire. Big bar..","I was confused in part to the picture on the site , was one of a dark pink solid bar . No rosy scent at all just smidgents of rose petals . Weleda has a stronger scented 3.5 bar if that 's what you desire ."
A3CIUOJXQ5VDQ2,B019809F9Y,-1,1,5,1,as advertised,
A33PVCHCQ2BTN0,B019FWRG3C,1,-1,3,5,"I buy a lot of lavender to use in everything from sachets to lemonade. I had high hopes for this bag of lavender from Pre de Provence, but I have to admit that I was a little disappointed. Lavender should have a fresh scent and a nice purple color. The range of purple can vary between varieties, but should never be dull and gray.  I took a photo of this lavender next to a tin of lavender I bought a few months ago from Fairview Lavender Farm in Kentucky, and you can see a huge difference. The scent is also fresher in the tin than in the bag from Pre de Provence. I have ordered bulk dried lavender blossoms from Provence and it's not always as nice as domestic lavender, but it's rarely this dull.

That said, the scent is nice and it will work well in a loosely covered dish or sachet where appearance doesn't matter as much. I would probably refresh this lavender with a pure lavender oil after a while. It's okay, but it wouldn't be my first choice in dried lavender blossoms.","I had high hopes for this bag of lavender from Pre de Provence , but I have to admit that I was a little disappointed . Lavender should have a fresh scent and a nice purple color . but should never be dull and you can see a huge difference . The scent is also fresher in the tin than in the bag from Pre de Provence . and it 's not always as nice as domestic lavender , but it 's rarely this dull . That said , the scent is nice and it will work well in a loosely covered dish or sachet where appearance does n't matter as much . I would probably refresh this lavender with a pure lavender oil after a while . It 's okay ,"
A4SD8F79JBYG2,B019FWRG3C,1,-1,2,5,"Lavender water.

This has a nice scent and the sprayer sprays well, but it is so weak that the scent disappears within a few minutes If I spray more, the sheets get damp. I received a free bottle in exchange for an honest review and I was pretty excited about having lavender-scented sheets, but I won't be buying any of this item and can't recommend it. I have tried this company's soaps, though, and they are wonderful!","This has a nice scent and the sprayer sprays well , so weak that the scent disappears within a few minutes If I spray more , the sheets get damp . I received a free bottle in exchange for an honest review and I was pretty excited about having lavender - scented sheets , and ca n't recommend it . and they are wonderful !"
